STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-15,0,79,89.0,50
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-16,0,81,88.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-16,0,81,85.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-16,0,82,88.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-16,0,60,66.0,46
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-16,0,82,90.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-18,0,77,81.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-18,0,80,83.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-18,0,80,86.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-18,0,58,60.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-18,0,79,87.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-19,2,75,77.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-19,0,78,80.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-19,0,78,82.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-19,0,59,61.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-19,0,76,78.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-20,0,80,87.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-20,0,80,84.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-20,0,82,91.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-20,0,59,63.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-20,0,79,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-21,0,76,81.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-21,0,78,81.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-21,0,80,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-21,0,59,65.0,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-21,0,76,80.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-22,0,76,82.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-22,1,78,82.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-22,0,80,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-22,0,60,69.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-22,0,78,83.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-23,0,79,87.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-23,0,78,83.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-23,0,81,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-23,0,59,68.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-23,0,80,85.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-24,0,77,84.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-24,0,78,81.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-24,0,81,85.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-24,0,60,62.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-24,0,79,62.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-25,3,75,80.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-25,1,78,82.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-25,3,78,80.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-25,1,58,65.0,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-25,0,77,82.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-26,0,78,87.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-26,0,80,85.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-26,0,80,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-26,0,60,69.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-26,0,80,88.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-27,2,80,88.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-27,0,80,86.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-27,0,81,89.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-27,0,61,89.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-27,0,80,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-28,0,81,90.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-28,0,80,85.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-28,0,81,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-28,0,61,69.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-28,0,80,91.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-29,0,80,90.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-29,0,80,86.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-29,0,82,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-29,0,57,67.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-29,0,80,91.0,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-30,0,78,89.0,67
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-30,0,79,85.0,67
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-30,0,82,91.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-30,0,55,68.0,42
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-30,0,78,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-12-31,0,77,89.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-12-31,0,78,83.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-12-31,0,80,90.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-12-31,0,54,66.0,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-12-31,0,77,88.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-01,0,79,88.0,67
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-01,0,80,84.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-01,0,81,90.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-01,0,55,70.0,42
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-01,0,79,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-02,0,78,88.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-02,0,80,84.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-02,0,81,89.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-02,0,56,68.0,43
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-02,0,77,89.0,43
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-03,0,79,89.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-03,0,80,89.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-03,0,81,90.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-03,0,56,68.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-03,0,77,89.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-04,0,79,87.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-04,0,80,84.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-04,0,82,90.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-04,0,58,69.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-04,0,76,89.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-05,0,81,89.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-05,0,80,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-05,0,82,92.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-05,0,59,67.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-05,0,80,91.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-06,0,77,85.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-06,0,78,83.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-06,0,81,90.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-06,0,59,64.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-06,0,77,86.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-07,0,78,86.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-07,0,78,81.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-07,0,80,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-07,0,58,64.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-07,0,76,85.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-08,0,78,84.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-08,0,80,83.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-08,0,81,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-08,0,58,63.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-08,0,78,87.0,55
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-09,0,78,86.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-09,0,78,82.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-09,0,81,89.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-09,0,58,89.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-09,0,76,86.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-10,0,78,87.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-10,0,77,82.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-10,0,80,88.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-10,0,55,88.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-10,0,76,86.0,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-11,0,77,87.0,68
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-11,0,77,83.0,69
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-11,0,79,87.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-11,0,56,69.0,43
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-11,0,76,87.0,65
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-12,0,76,86.0,68
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-12,0,77,82.0,68
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-12,0,81,82.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-12,0,55,68.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-12,0,75,85.0,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-13,0,78,88.0,67
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-13,0,77,82.0,69
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-13,0,80,88.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-13,0,59,72.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-13,0,77,88.0,66
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-14,0,79,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-14,0,78,83.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-14,0,81,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-14,0,59,88.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-14,0,77,87.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-15,0,80,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-15,0,78,83.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-15,0,80,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-15,0,59,70.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-15,0,77,86.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-16,0,79,86.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-16,0,78,83.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-16,0,79,88.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-16,0,60,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-16,0,77,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-17,0,78,83.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-17,0,80,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-17,1,78,84.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-17,0,59,66.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-17,0,76,88.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-18,0,78,89.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-18,0,79,84.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-18,0,80,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-18,0,57,67.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-18,1,77,88.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-19,0,78,87.0,68
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-19,0,78,84.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-19,0,80,89.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-19,0,57,67.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-19,0,76,87.0,66
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-20,0,75,89.0,66
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-20,0,80,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-20,0,79,89.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-20,0,57,67.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-20,0,75,87.0,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-21,0,75,81.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-21,0,78,83.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-21,0,79,85.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-21,0,57,58.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-21,0,78,86.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-22,0,77,85.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-22,1,77,82.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-22,0,80,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-22,0,59,64.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-22,0,78,85.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-23,0,79,88.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-23,0,79,83.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-23,0,81,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-23,0,59,62.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-23,0,78,88.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-24,0,79,89.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-24,0,80,84.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-24,0,78,84.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-24,0,59,65.0,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-24,1,78,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-25,0,80,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-25,0,79,83.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-25,2,80,88.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-25,0,59,71.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-25,0,78,89.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-26,0,78,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-26,0,78,82.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-26,0,80,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-26,0,59,71.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-26,0,77,87.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-27,0,78,84.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-27,0,78,83.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-27,0,81,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-27,0,57,65.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-27,0,77,85.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-28,0,80,90.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-28,0,77,83.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-28,0,80,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-28,0,57,70.0,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-28,0,77,87.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-29,0,78,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-29,0,79,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-29,0,80,87.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-29,0,57,68.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-29,0,77,87.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-30,0,80,90.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-30,0,79,83.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-30,0,79,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-30,0,59,65.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-30,0,79,90.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-01-31,0,77,84.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-01-31,1,75,77.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-01-31,0,78,84.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-01-31,0,59,84.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-01-31,0,77,82.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-01,0,77,85.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-01,0,76,78.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-01,0,79,85.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-01,0,60,62.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-01,0,76,83.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-02,0,76,87.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-02,4,78,81.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-02,0,79,85.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-02,0,62,68.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-02,0,77,83.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-03,0,79,87.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-03,0,81,85.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-03,0,80,85.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-03,0,61,88.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-03,0,79,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-04,0,81,91.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-04,0,80,83.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-04,0,80,83.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-04,0,60,68.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-04,0,80,91.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-05,0,80,91.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-05,0,80,88.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-05,0,81,88.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-05,0,62,88.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-05,0,78,84.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-06,0,78,84.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-06,0,80,82.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-06,0,81,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-06,0,60,63.0,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-06,0,79,87.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-07,0,79,87.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-07,0,80,84.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-07,0,82,91.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-07,0,59,67.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-07,0,77,85.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-08,0,81,92.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-08,0,80,86.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-08,0,82,91.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-08,0,58,67.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-08,0,80,91.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-09,0,79,92.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-09,0,80,85.0,69
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-09,0,81,89.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-09,0,55,69.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-09,0,79,90.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-10,0,81,91.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-10,0,80,84.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-10,0,81,88.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-10,0,58,71.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-10,0,79,88.0,45
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2023-02-11,0,81,88.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2023-02-11,0,80,85.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2023-02-11,0,81,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2023-02-11,0,60,68.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2023-02-11,0,78,87.0,70
